1.00,0.64,0.28,0.22,0.31,0.49,1.00
1.00,1.00,1.00,1.00,1.00,0.40,0.00
1.00,1.00,1.00,0.21,0.03,0.40,1.00
0.13,0.11,0.23,0.61,1.00,0.59,1.00
1.00,1.00,1.00,1.00,1.00,0.30,0.00
0.10,0.15,0.37,1.00,1.00,0.57,1.00
0.10,0.05,0.11,0.32,1.00,0.45,1.00
0.32,1.00,1.00,1.00,1.00,0.70,0.00
1.00,0.18,0.08,0.06,0.12,0.50,1.00
0.51,0.36,1.00,1.00,1.00,0.80,0.00
1.00,1.00,1.00,1.00,0.54,0.50,0.00
1.00,0.43,0.29,0.31,0.64,0.50,1.00
1.00,0.55,0.35,0.35,1.00,0.90,0.00
1.00,1.00,1.00,0.16,0.00,0.50,1.00
1.00,0.40,0.33,0.42,1.00,0.50,0.00
0.54,0.03,0.01,0.01,0.11,0.50,1.00
1.00,1.00,1.00,1.00,1.00,0.90,0.00
1.00,0.68,0.14,0.22,1.00,0.52,1.00
0.17,0.05,0.09,0.23,0.55,0.56,1.00
1.00,0.68,0.55,0.68,1.00,0.60,0.00
0.29,0.84,1.00,1.00,0.63,0.50,0.00
0.07,0.10,1.00,1.00,1.00,0.72,1.00
0.81,1.00,1.00,1.00,1.00,0.50,0.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
0.10,0.09,0.21,0.75,1.00,0.76,1.00
0.66,0.25,0.23,0.34,1.00,0.50,1.00
0.10,0.16,0.41,1.00,1.00,0.48,1.00
1.00,1.00,0.51,0.13,0.02,0.39,1.00
1.00,1.00,0.09,0.09,0.21,0.38,1.00
1.00,1.00,1.00,1.00,0.87,0.50,0.00
0.62,0.87,1.00,1.00,0.36,0.50,0.00
1.00,1.00,0.71,0.88,1.00,0.50,0.00
1.00,0.69,0.30,0.23,0.31,0.70,1.00
0.15,0.13,0.27,0.86,1.00,0.63,1.00
1.00,1.00,1.00,1.00,1.00,0.30,0.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
1.00,1.00,0.77,1.00,1.00,0.10,0.00
0.09,0.05,0.13,0.39,1.00,0.55,1.00
1.00,0.12,0.23,0.66,1.00,0.41,1.00
0.51,0.24,0.25,0.42,1.00,0.37,1.00
0.43,0.21,0.23,0.40,1.00,0.56,1.00
0.05,0.16,0.58,1.00,1.00,0.80,1.00
0.15,0.13,0.27,0.87,1.00,0.62,1.00
0.41,0.04,0.03,0.05,0.26,0.50,1.00
1.00,0.77,0.52,0.57,1.00,0.40,0.00
0.12,0.31,1.00,1.00,0.93,0.50,0.00
1.00,1.00,1.00,0.88,1.00,0.50,0.00
0.00,0.14,0.59,1.00,1.00,0.40,1.00
1.00,0.71,0.72,1.00,1.00,0.40,0.00
1.00,1.00,0.05,0.05,0.16,0.50,1.00
1.00,1.00,0.80,0.60,0.71,0.60,0.00
1.00,0.26,0.15,0.14,0.30,0.50,1.00
1.00,1.00,0.57,0.26,0.18,0.30,1.00
1.00,0.92,0.75,0.93,1.00,0.70,0.00
0.28,0.04,0.05,0.09,0.44,0.42,1.00
1.00,1.00,0.88,0.18,0.13,0.30,1.00
1.00,0.87,0.70,0.88,1.00,0.50,0.00
1.00,1.00,1.00,0.99,1.00,0.40,0.00
0.06,0.04,0.12,0.39,1.00,0.57,1.00
1.00,1.00,0.94,1.00,1.00,0.50,0.00
1.00,0.24,0.12,0.11,0.23,0.50,1.00
1.00,1.00,1.00,1.00,1.00,0.40,0.00
1.00,0.34,0.13,0.08,0.12,0.50,1.00
1.00,0.14,0.06,0.05,0.12,0.50,1.00
1.00,0.66,0.60,0.87,1.00,0.50,0.00
1.00,0.92,0.75,1.00,1.00,0.40,0.00
1.00,1.00,0.68,0.70,1.00,0.50,0.00
0.63,0.22,0.20,0.29,0.93,0.48,1.00
1.00,0.65,0.24,0.27,1.00,0.64,1.00
1.00,1.00,1.00,0.15,0.10,0.31,1.00
1.00,1.00,0.18,0.08,0.07,0.50,1.00
1.00,0.17,0.24,0.58,1.00,0.52,1.00
0.80,0.85,1.00,1.00,1.00,0.70,0.00
0.12,0.06,0.12,0.34,1.00,0.47,1.00
1.00,1.00,0.41,0.18,0.12,0.54,1.00
1.00,1.00,1.00,1.00,0.57,0.50,0.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
1.00,0.77,0.20,0.11,0.09,0.33,1.00
1.00,0.67,0.29,0.23,1.00,0.37,1.00
1.00,1.00,0.79,0.39,0.30,0.50,0.00
0.29,0.02,0.02,0.05,0.30,0.50,1.00
1.00,1.00,1.00,1.00,0.69,0.50,0.00
0.51,0.75,1.00,1.00,0.50,0.50,0.00
0.98,0.31,0.19,0.21,0.44,0.41,1.00
1.00,1.00,0.54,0.24,0.15,0.36,1.00
1.00,0.15,0.08,0.07,0.19,0.50,1.00
0.28,0.32,1.00,1.00,1.00,0.80,0.00
0.12,0.06,0.14,0.39,1.00,0.62,1.00
0.46,0.19,0.19,0.31,1.00,0.30,1.00
1.00,1.00,1.00,1.00,1.00,0.70,0.00
1.00,1.00,0.50,0.18,0.10,0.35,1.00
0.63,1.00,1.00,0.84,1.00,0.50,0.00
1.00,1.00,0.35,0.57,1.00,0.00,0.00
1.00,0.85,0.46,0.42,0.64,0.60,0.00
1.00,1.00,0.09,0.09,0.21,0.38,1.00
0.68,0.68,1.00,1.00,0.89,0.20,0.00
0.05,0.18,1.00,1.00,1.00,0.79,1.00
0.68,0.57,0.77,1.00,1.00,0.30,0.00
1.00,1.00,1.00,0.18,0.17,0.50,1.00
1.00,1.00,0.22,0.10,0.07,0.54,1.00
1.00,1.00,1.00,1.00,0.76,0.50,0.00
1.00,1.00,0.47,0.19,0.11,0.60,1.00
1.00,0.91,0.43,0.35,0.48,0.50,0.00
1.00,1.00,1.00,0.91,1.00,0.60,0.00
0.78,0.22,0.18,0.22,0.63,0.50,1.00
0.04,0.02,0.02,0.03,0.22,0.60,1.00
1.00,1.00,1.00,0.52,1.00,0.50,0.00
0.17,0.14,0.26,0.76,1.00,0.43,1.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
1.00,1.00,0.60,0.44,0.51,0.30,0.00
0.63,1.00,1.00,0.71,1.00,0.40,0.00
0.09,0.05,0.13,0.38,1.00,0.50,1.00
1.00,1.00,0.06,0.06,0.17,0.48,1.00
1.00,0.22,0.13,0.12,0.28,0.50,1.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
0.04,0.22,1.00,1.00,1.00,0.81,1.00
0.37,0.78,1.00,1.00,1.00,0.40,0.00
0.71,0.57,0.53,0.78,1.00,0.30,0.00
1.00,1.00,0.56,0.37,1.00,0.40,0.00
1.00,0.66,0.43,0.44,0.80,0.50,0.00
0.90,0.51,0.52,0.84,0.55,0.40,0.00
1.00,1.00,1.00,1.00,0.83,0.50,0.00
1.00,0.33,0.12,0.07,0.12,0.33,1.00
1.00,1.00,0.25,0.17,0.21,0.44,1.00
1.00,1.00,0.99,1.00,1.00,0.20,0.00
0.29,0.65,1.00,1.00,1.00,0.50,0.00
1.00,0.72,0.59,0.74,1.00,0.70,0.00
0.14,0.10,0.15,0.30,1.00,0.60,1.00
1.00,1.00,1.00,1.00,0.81,0.50,0.00
1.00,1.00,0.60,0.40,0.44,0.40,0.00
0.63,0.37,0.41,0.71,1.00,0.50,0.00
0.90,0.68,0.82,1.00,1.00,0.20,0.00
0.18,0.08,0.15,0.96,1.00,0.55,1.00
0.43,0.46,0.81,1.00,1.00,0.30,0.00
1.00,1.00,1.00,0.78,0.34,0.00,0.00
1.00,0.27,0.27,0.47,1.00,0.58,1.00
1.00,0.53,0.26,0.21,0.31,0.10,1.00
0.07,0.08,0.19,0.62,1.00,0.50,1.00
1.00,1.00,0.69,0.56,0.70,0.60,0.00
0.63,1.00,1.00,1.00,1.00,0.50,0.00
1.00,1.00,1.00,0.16,0.07,0.50,1.00
1.00,1.00,0.55,0.20,0.10,0.14,1.00
0.19,0.15,0.27,0.78,1.00,0.44,1.00
0.09,0.06,0.14,0.41,1.00,0.62,1.00
0.75,0.55,0.68,1.00,1.00,0.80,0.00
1.00,0.73,1.00,1.00,1.00,0.70,0.00
1.00,1.00,0.49,0.15,0.05,0.50,1.00
1.00,0.85,0.88,1.00,1.00,0.40,0.00
0.59,0.65,1.00,1.00,1.00,0.10,0.00
0.92,0.51,0.51,0.80,1.00,0.10,0.00
0.12,0.08,0.15,0.37,1.00,0.65,1.00
1.00,1.00,0.46,0.16,0.07,0.21,1.00
1.00,1.00,1.00,0.16,0.13,0.39,1.00
0.31,0.05,0.05,0.10,0.45,0.40,1.00
1.00,1.00,1.00,0.70,0.72,0.80,0.00
1.00,1.00,0.19,0.16,0.27,0.20,1.00
1.00,1.00,1.00,1.00,1.00,0.00,0.00
0.52,0.82,1.00,1.00,0.45,0.40,0.00
0.75,0.25,0.21,0.29,0.85,0.70,1.00
1.00,0.13,0.23,0.64,1.00,0.48,1.00
1.00,0.33,0.13,0.09,0.15,0.50,1.00
0.52,0.22,0.23,0.37,1.00,0.34,1.00
1.00,0.88,0.71,0.89,1.00,0.50,0.00
1.00,1.00,0.90,0.46,0.38,0.50,0.00
1.00,1.00,0.69,0.86,1.00,0.90,0.00
0.37,0.06,0.06,0.09,0.39,0.40,1.00
1.00,1.00,1.00,0.21,0.05,0.42,1.00
0.94,0.44,0.41,0.59,0.81,0.40,0.00
1.00,1.00,0.66,0.64,1.00,0.90,0.00
1.00,0.19,0.19,1.00,1.00,0.80,1.00
1.00,0.20,0.25,0.53,1.00,0.58,1.00
0.24,1.00,1.00,1.00,1.00,1.00,0.00
1.00,1.00,0.22,0.12,0.12,0.59,1.00
1.00,0.89,0.43,0.35,0.49,0.50,0.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
1.00,0.68,0.56,0.73,1.00,0.40,0.00
0.22,0.05,0.08,0.19,0.49,0.52,1.00
1.00,1.00,1.00,1.00,1.00,0.60,0.00
1.00,0.23,0.23,0.70,1.00,0.75,1.00
1.00,0.44,0.27,0.26,0.48,0.70,1.00
1.00,1.00,1.00,1.00,1.00,0.60,0.00
1.00,0.37,0.31,0.40,1.00,0.60,0.00
1.00,1.00,1.00,1.00,0.56,0.90,0.00
1.00,0.53,0.25,0.20,0.29,0.16,1.00
1.00,0.89,0.77,1.00,1.00,0.60,0.00
1.00,1.00,1.00,1.00,1.00,0.60,0.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
1.00,1.00,0.40,0.15,0.07,0.30,1.00
1.00,0.37,0.29,0.38,1.00,0.61,1.00
0.73,1.00,1.00,1.00,0.24,0.90,0.00
1.00,0.55,0.27,0.22,0.33,0.36,1.00
0.29,0.03,0.02,0.06,0.31,0.40,1.00
1.00,0.33,0.24,0.29,1.00,0.03,1.00
0.35,0.22,0.15,0.13,0.29,0.58,1.00
1.00,0.84,0.68,0.84,1.00,0.50,0.00
0.06,0.07,0.19,0.66,1.00,0.63,1.00
0.50,0.36,0.45,0.97,1.00,0.50,0.00
1.00,0.87,0.70,0.88,1.00,0.50,0.00
0.29,1.00,1.00,1.00,1.00,0.60,0.00
1.00,1.00,0.69,0.40,0.37,1.00,0.00
1.00,0.53,0.33,0.34,0.63,0.90,0.00
1.00,1.00,1.00,0.92,1.00,0.40,0.00
0.71,1.00,1.00,0.86,1.00,0.50,0.00
0.76,0.24,0.20,0.26,0.77,0.50,1.00
1.00,1.00,1.00,1.00,0.43,0.60,0.00
0.91,0.14,0.08,0.07,0.19,0.50,1.00
0.54,1.00,1.00,1.00,1.00,0.60,0.00
1.00,1.00,0.06,0.06,0.17,0.48,1.00
0.65,0.69,1.00,1.00,1.00,0.30,0.00
0.26,0.09,0.13,0.28,0.45,0.36,1.00
0.39,1.00,1.00,0.98,0.53,0.10,0.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
0.48,0.70,1.00,1.00,1.00,0.10,0.00
0.02,0.12,0.51,1.00,1.00,0.73,1.00
1.00,0.53,0.24,0.19,0.28,0.50,1.00
0.09,0.10,0.25,0.94,1.00,0.44,1.00
1.00,0.40,0.24,0.23,0.44,0.58,1.00
1.00,1.00,0.63,1.00,1.00,0.30,0.00
0.05,0.08,0.23,1.00,1.00,0.30,1.00
1.00,1.00,0.08,0.08,0.20,0.41,1.00
1.00,1.00,1.00,1.00,0.74,0.30,0.00
1.00,1.00,1.00,0.80,1.00,0.50,0.00
1.00,1.00,1.00,1.00,1.00,0.90,0.00
1.00,1.00,0.49,0.30,0.30,0.50,0.00
1.00,0.20,0.09,0.07,0.13,0.50,1.00
1.00,0.33,0.20,0.21,0.41,0.44,1.00
0.29,0.03,0.02,0.06,0.31,0.40,1.00
1.00,1.00,1.00,1.00,1.00,0.70,0.00
0.97,1.00,1.00,1.00,1.00,0.60,0.00
1.00,1.00,0.23,0.12,0.11,0.47,1.00
0.78,0.89,1.00,1.00,1.00,0.50,0.00
1.00,0.62,0.16,0.23,1.00,0.43,1.00
0.48,0.19,0.19,0.30,1.00,0.30,1.00
1.00,0.86,0.70,0.87,1.00,0.30,0.00
0.51,0.25,0.27,0.47,1.00,0.40,1.00
1.00,1.00,1.00,1.00,1.00,0.30,0.00
0.54,1.00,1.00,1.00,1.00,0.30,0.00
1.00,1.00,0.46,0.18,0.10,0.60,1.00
1.00,0.12,0.23,0.66,1.00,0.40,1.00
1.00,0.41,0.25,0.25,0.46,0.62,1.00
1.00,1.00,0.85,1.00,1.00,0.50,0.00
1.00,0.39,0.25,0.25,0.48,0.50,1.00
0.09,0.06,0.14,0.41,1.00,0.62,1.00
0.52,1.00,1.00,0.92,0.41,0.40,0.00
1.00,0.28,0.11,0.07,0.13,0.50,1.00
1.00,1.00,1.00,0.80,0.84,0.20,0.00
0.00,0.11,0.51,1.00,1.00,0.30,1.00
1.00,1.00,0.06,0.06,0.17,0.48,1.00
0.82,0.06,0.02,0.02,0.10,0.50,1.00
0.42,0.01,0.00,0.00,0.12,0.50,1.00
0.21,0.46,0.85,1.00,1.00,0.50,0.00
0.13,0.10,0.21,0.54,1.00,0.56,1.00
1.00,1.00,0.56,0.50,0.41,0.00,0.00
1.00,1.00,1.00,0.80,0.84,0.50,0.00
1.00,0.99,0.30,0.16,0.14,0.71,1.00
0.07,0.09,0.25,1.00,1.00,0.42,1.00
1.00,0.96,0.22,0.12,0.11,0.77,1.00
0.32,0.89,1.00,1.00,0.59,0.50,0.00
0.90,0.22,0.22,0.84,1.00,0.72,1.00
1.00,0.86,0.69,1.00,1.00,0.40,0.00
0.35,0.04,0.04,0.07,0.32,0.50,1.00
0.28,1.00,1.00,1.00,0.82,0.40,0.00
1.00,0.96,0.23,0.11,0.10,0.80,1.00
0.11,0.10,0.21,0.60,1.00,0.50,1.00
1.00,1.00,0.15,0.11,1.00,0.52,1.00
0.46,0.23,0.25,0.43,1.00,0.49,1.00
1.00,1.00,0.16,0.10,1.00,0.45,1.00
0.10,0.16,0.41,1.00,1.00,0.52,1.00
1.00,0.16,0.07,0.05,0.12,0.50,1.00
1.00,1.00,0.81,0.71,0.98,0.20,0.00
0.19,0.19,0.41,0.55,0.54,0.51,1.00
0.46,0.61,1.00,1.00,0.69,0.90,0.00
1.00,0.96,0.23,0.12,0.10,0.78,1.00
1.00,1.00,0.93,0.83,1.00,0.30,0.00
0.73,1.00,1.00,0.53,0.26,0.60,0.00
0.32,0.14,0.16,0.30,1.00,0.80,1.00
1.00,0.72,0.58,0.73,1.00,0.50,0.00
1.00,0.51,0.22,0.17,0.23,0.33,1.00
0.14,0.14,0.29,0.91,1.00,0.70,1.00
0.06,0.20,0.65,0.68,0.96,0.56,1.00
0.88,1.00,1.00,1.00,1.00,0.10,0.00
1.00,1.00,1.00,0.73,0.54,0.40,0.00
1.00,0.62,0.65,1.00,1.00,0.00,0.00
0.64,1.00,1.00,1.00,0.28,0.50,0.00
0.42,0.92,1.00,1.00,1.00,0.90,0.00
1.00,1.00,0.54,0.33,0.31,0.50,0.00
0.46,1.00,1.00,1.00,1.00,0.30,0.00
1.00,1.00,1.00,0.21,0.05,0.42,1.00
1.00,0.88,0.84,1.00,1.00,0.50,0.00
0.94,0.39,0.35,0.48,1.00,0.70,0.00
1.00,0.99,0.70,0.79,1.00,0.40,0.00
1.00,1.00,1.00,0.37,0.35,0.50,0.00
1.00,1.00,0.35,0.16,0.12,0.55,1.00
0.14,0.12,0.24,0.75,1.00,0.42,1.00
1.00,1.00,0.23,0.11,0.08,0.27,1.00
1.00,0.69,0.23,0.16,0.17,0.50,1.00
1.00,0.28,0.25,0.35,1.00,0.52,1.00
1.00,0.29,0.11,0.07,0.12,0.38,1.00
1.00,0.69,0.56,0.70,1.00,0.50,0.00
0.10,0.10,0.25,0.93,1.00,0.46,1.00
1.00,0.24,0.13,0.12,0.24,0.50,1.00
1.00,0.84,0.68,0.84,1.00,0.50,0.00
1.00,1.00,0.68,1.00,1.00,0.30,0.00
1.00,0.88,0.71,0.89,1.00,0.50,0.00
0.91,0.47,0.46,0.70,1.00,0.30,0.00
1.00,1.00,1.00,0.55,0.37,0.60,0.00
1.00,0.76,0.62,1.00,1.00,0.40,0.00
0.16,0.07,0.13,0.31,0.55,0.55,1.00
1.00,0.86,0.69,0.87,1.00,0.50,0.00
0.70,0.58,0.80,1.00,1.00,0.30,0.00
1.00,1.00,0.05,0.05,0.16,0.49,1.00
0.40,0.17,0.19,0.32,1.00,0.30,1.00
1.00,1.00,1.00,1.00,0.70,0.50,0.00
1.00,1.00,0.61,0.59,0.95,0.80,0.00
1.00,1.00,1.00,0.74,1.00,0.40,0.00
1.00,1.00,0.31,0.11,0.04,0.45,1.00
1.00,1.00,0.46,0.13,0.03,0.53,1.00
0.02,0.09,0.39,1.00,1.00,0.56,1.00
0.14,0.12,0.26,0.88,1.00,0.59,1.00
0.22,0.42,1.00,1.00,1.00,0.40,0.00
0.22,1.00,1.00,1.00,1.00,0.10,0.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
0.39,0.60,1.00,1.00,0.66,0.50,0.00
1.00,0.38,0.22,0.22,0.42,0.53,1.00
0.43,0.27,0.34,0.68,1.00,0.70,0.00
0.25,0.38,1.00,1.00,1.00,0.20,0.00
0.06,0.08,0.19,0.63,1.00,0.50,1.00
1.00,1.00,1.00,0.21,0.03,0.40,1.00
1.00,1.00,0.94,1.00,1.00,0.50,0.00
1.00,0.60,0.25,0.19,0.25,0.27,1.00
1.00,1.00,0.93,1.00,1.00,0.50,0.00
1.00,1.00,1.00,1.00,0.86,0.20,0.00
1.00,1.00,0.79,0.59,0.70,1.00,0.00
0.94,0.58,0.60,1.00,1.00,0.40,0.00
1.00,0.56,0.27,0.22,0.34,0.50,1.00
1.00,1.00,1.00,1.00,1.00,0.40,0.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
0.52,1.00,1.00,0.90,1.00,0.30,0.00
0.64,1.00,1.00,0.90,1.00,0.40,0.00
0.13,0.21,0.60,0.55,0.77,0.76,1.00
0.14,0.11,0.23,0.57,1.00,0.50,1.00
0.66,0.39,1.00,1.00,1.00,0.20,0.00
1.00,0.90,0.73,0.90,1.00,0.40,0.00
1.00,1.00,0.76,0.21,0.15,0.30,1.00
1.00,0.55,0.26,0.21,0.31,0.16,1.00
1.00,1.00,0.45,0.16,0.08,0.60,1.00
0.34,1.00,1.00,0.89,0.62,0.60,0.00
0.27,0.47,0.88,0.88,1.00,0.60,0.00
0.27,0.06,0.08,0.17,0.47,0.49,1.00
0.88,1.00,1.00,0.41,0.22,0.40,0.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
0.35,0.94,1.00,1.00,1.00,0.50,0.00
0.29,0.02,0.02,0.05,0.30,0.42,1.00
1.00,0.75,0.76,1.00,1.00,0.80,0.00
1.00,0.71,0.58,0.72,1.00,0.50,0.00
0.16,0.06,0.11,0.26,1.00,0.47,1.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
1.00,1.00,1.00,1.00,1.00,0.90,0.00
0.17,0.06,0.12,0.26,1.00,0.52,1.00
0.13,0.19,0.49,0.56,0.84,0.68,1.00
1.00,0.39,0.15,0.09,0.13,0.36,1.00
1.00,0.42,0.30,0.34,0.75,0.50,0.00
1.00,0.87,0.71,0.88,1.00,0.40,0.00
1.00,0.31,0.19,0.20,0.42,0.40,1.00
1.00,1.00,0.18,0.08,0.06,0.50,1.00
1.00,0.97,1.00,1.00,1.00,0.50,0.00
0.05,0.21,0.98,1.00,1.00,0.80,1.00
1.00,0.18,0.23,0.45,1.00,0.95,1.00
1.00,0.91,0.73,0.91,1.00,0.30,0.00
0.86,0.30,0.22,0.25,0.64,0.50,1.00
1.00,1.00,1.00,0.16,0.04,0.50,1.00
0.27,0.05,0.06,0.13,0.64,0.40,1.00
0.44,0.19,0.20,0.34,1.00,0.34,1.00
0.31,0.03,0.03,0.07,0.33,0.50,1.00
1.00,0.25,0.26,0.43,1.00,0.53,1.00
1.00,0.86,0.18,0.07,0.05,0.36,1.00
0.14,0.23,0.62,0.58,0.76,0.77,1.00
0.33,0.04,0.04,0.07,0.36,0.40,1.00
0.34,1.00,1.00,1.00,1.00,0.50,0.00
1.00,0.44,0.27,0.26,0.48,0.70,1.00
1.00,0.26,0.26,0.42,1.00,0.65,1.00
1.00,1.00,1.00,1.00,1.00,0.50,0.00
0.09,0.22,0.66,0.60,0.88,0.67,1.00
1.00,1.00,1.00,1.00,0.22,0.10,0.00
